"price";"type";"usage";"shared";"device";"newsletter";"language";"duration";"churn"
19;"Regular";69;0;"Computer";1;"sp";52;0
16;"Promo";15;0;"Tablet";0;"en";87;1
20;"Promo";13,5;1;"Tablet";1;"en";19;0
21;"Regular";17;1;"Phone";1;"sp";32;0
17;"Premium";60;0;"Computer";0;"en";90;0
24;"Promo";39;0;"Phone";0;"de";98;1
29;"Promo";34;0;"Computer";0;"fr";46;1
12;"Premium";42;0;"Tablet";1;"en";24;0
22;"Regular";99;0;"Computer";0;"en";56;0
17;"Promo";48;1;"Computer";1;"sp";98;0
10;"Premium";79;0;"Phone";1;"en";40;1
10;"Promo";62;1;"Phone";1;"en";39;0
12;"Regular";19,5;1;"Computer";0;"en";52;0
22;"Promo";31,5;1;"Phone";1;"en";71;0
23;"Promo";61;0;"Tablet";0;"sp";89;1
12;"Promo";99;0;"Computer";0;"de";65;1
13;"Premium";7,5;1;"Phone";1;"sp";78;0
17;"Promo";130,5;1;"Computer";0;"sp";57;0
22;"Promo";65;0;"Computer";1;"en";50;1
14;"Promo";114;1;"Computer";1;"en";98;0
14;"Regular";67;0;"Phone";1;"de";80;1
28;"Promo";132;1;"Phone";0;"en";6;1
10;"Regular";85;0;"Tablet";0;"en";52;0
27;"Promo";10;0;"Phone";0;"sp";84;1
29;"Premium";13;1;"Tablet";1;"en";33;0
9;"Promo";27;1;"Phone";0;"sp";70;0
29;"Premium";77;0;"Computer";1;"fr";91;1
15;"Promo";82;0;"Phone";1;"en";99;1
20;"Regular";16;1;"Computer";1;"sp";49;0
5;"Promo";12;0;"Phone";0;"fr";39;1
10;"Regular";96;0;"Computer";0;"sp";38;1
19;"Promo";32;0;"Computer";1;"en";69;0
29;"Premium";56;0;"Tablet";0;"sp";15;0
18;"Regular";91,5;1;"Phone";0;"sp";2;0
25;"Promo";6;0;"Computer";0;"de";77;0
18;"Premium";39;0;"Computer";0;"sp";42;1
17;"Premium";97;0;"Phone";1;"fr";98;0
27;"Regular";4;0;"Phone";1;"en";54;1
21;"Promo";87;0;"Phone";1;"en";26;0
16;"Regular";13;1;"Phone";0;"de";10;0
29;"Premium";40;0;"Computer";1;"fr";27;1
29;"Premium";24;0;"Computer";1;"sp";15;0
29;"Premium";57;0;"Tablet";0;"de";31;1
22;"Regular";43;1;"Phone";0;"en";26;0
17;"Promo";88;0;"Phone";1;"sp";16;0
29;"Promo";69;1;"Computer";1;"sp";81;0
19;"Promo";26;0;"Computer";0;"sp";15;0
15;"Regular";66;0;"Phone";1;"en";88;0
24;"Promo";42;0;"Computer";0;"en";75;0
10;"Regular";69;1;"Phone";1;"sp";40;0
19;"Promo";34;0;"Phone";0;"en";80;1
11;"Promo";2;1;"Tablet";0;"fr";10;0
29;"Premium";35;1;"Tablet";1;"de";80;0
19;"Promo";81;0;"Phone";0;"de";61;0
29;"Premium";71;0;"Phone";0;"en";85;0
17;"Regular";4;0;"Tablet";0;"sp";4;1
9;"Regular";28;0;"Tablet";0;"sp";47;0
18;"Promo";54;1;"Phone";1;"en";76;0
4;"Promo";49;1;"Computer";1;"sp";72;0
18;"Regular";82;0;"Tablet";0;"en";1;0
5;"Promo";0;1;"Computer";1;"en";29;0
24;"Regular";36;0;"Phone";0;"en";50;1
27;"Premium";71;1;"Computer";0;"sp";73;0
12;"Premium";84;0;"Phone";1;"en";11;0
12;"Promo";59;0;"Tablet";1;"sp";61;0
29;"Premium";45;0;"Computer";1;"sp";19;1
10;"Promo";79;1;"Phone";1;"sp";87;0
25;"Regular";99;1;"Tablet";0;"en";72;1
13;"Promo";78;0;"Phone";0;"en";89;0
7;"Promo";48;1;"Tablet";1;"fr";69;0
14;"Regular";22,5;1;"Phone";0;"de";38;0
15;"Promo";33;0;"Phone";0;"en";86;0
11;"Promo";61;0;"Phone";1;"sp";55;0
23;"Promo";0;1;"Phone";1;"en";12;0
10;"Promo";51;1;"Phone";1;"fr";9;0
27;"Promo";69;0;"Phone";0;"en";31;0
9;"Regular";9;0;"Phone";1;"en";52;1
29;"Premium";94;0;"Phone";1;"en";76;0
25;"Premium";28,5;1;"Phone";1;"en";64;1
28;"Promo";67;0;"Tablet";0;"en";90;1
19;"Regular";73,5;1;"Phone";1;"sp";27;0
12;"Regular";20;0;"Computer";0;"fr";90;0
10;"Promo";71;0;"Tablet";0;"fr";63;1
20;"Regular";69;0;"Phone";1;"sp";6;0
29;"Premium";47;1;"Phone";0;"sp";75;1
29;"Premium";60;1;"Tablet";1;"en";6;0
27;"Promo";69;1;"Tablet";1;"en";64;0
29;"Premium";67;0;"Computer";0;"sp";41;1
11;"Promo";84;0;"Phone";0;"sp";40;0
25;"Promo";17;0;"Phone";1;"de";38;0
27;"Premium";90;1;"Tablet";1;"en";69;0
28;"Regular";33;0;"Phone";0;"sp";39;1
6;"Promo";98;1;"Computer";0;"en";90;1
29;"Promo";97,5;1;"Phone";1;"en";10;0
11;"Regular";42;0;"Phone";1;"fr";6;0
13;"Regular";106,5;1;"Tablet";0;"sp";24;0
28;"Premium";65;0;"Computer";0;"de";48;1
9;"Promo";97;0;"Phone";1;"en";34;1
21;"Promo";84;0;"Phone";0;"en";28;0
14;"Promo";83;0;"Phone";0;"en";22;1
28;"Promo";79;0;"Phone";0;"en";58;1
11;"Regular";86;0;"Computer";0;"de";47;0
19;"Promo";72;0;"Computer";0;"sp";3;1
14;"Regular";27;1;"Tablet";1;"sp";55;0
10;"Promo";96;0;"Tablet";1;"sp";22;0
26;"Regular";81;0;"Phone";1;"sp";34;1
18;"Promo";60;0;"Phone";0;"en";35;0
17;"Promo";0;1;"Tablet";0;"en";4;0
12;"Regular";60;1;"Phone";0;"fr";66;1
29;"Regular";8;1;"Tablet";0;"en";67;0
4;"Promo";15;1;"Computer";1;"sp";85;0
18;"Premium";79,5;1;"Phone";1;"de";99;0
21;"Promo";92;0;"Phone";0;"en";100;1
24;"Premium";29;0;"Phone";0;"en";59;0
17;"Promo";81;0;"Phone";0;"en";85;0
26;"Promo";35;0;"Phone";0;"fr";18;1
15;"Regular";69;0;"Phone";0;"en";45;0
22;"Promo";52;0;"Tablet";0;"sp";28;1
26;"Regular";28;0;"Phone";0;"sp";76;1
29;"Premium";27;0;"Computer";1;"en";61;1
14;"Promo";49;0;"Phone";0;"sp";40;1
22;"Regular";100;0;"Phone";1;"sp";66;0
18;"Promo";32;0;"Phone";1;"en";96;0
7;"Promo";3;0;"Phone";0;"sp";12;0
13;"Regular";46;0;"Phone";1;"sp";38;0
15;"Promo";18;1;"Phone";0;"sp";64;1
22;"Promo";88,5;1;"Computer";1;"de";29;0
29;"Promo";135;1;"Computer";1;"sp";77;0
28;"Promo";1;0;"Computer";1;"fr";65;0
17;"Promo";73;0;"Phone";1;"fr";91;1
18;"Regular";75;1;"Tablet";1;"en";27;0
6;"Promo";16,5;1;"Computer";0;"sp";39;0
19;"Regular";65;1;"Phone";0;"sp";16;0
10;"Regular";36;1;"Tablet";0;"en";8;1
8;"Promo";141;1;"Tablet";0;"en";33;0
22;"Regular";45;0;"Computer";0;"fr";18;1
23;"Promo";32;1;"Tablet";1;"en";99;0
15;"Regular";2;0;"Computer";1;"de";27;0
19;"Promo";13;0;"Phone";0;"sp";91;0
28;"Regular";13,5;1;"Phone";1;"sp";48;0
19;"Promo";77;1;"Phone";0;"en";68;1
16;"Promo";118,5;1;"Computer";0;"sp";25;0
27;"Promo";145,5;1;"Phone";1;"en";77;1
29;"Regular";68;0;"Phone";1;"sp";67;1
11;"Premium";50;0;"Phone";1;"en";41;0
12;"Regular";97;1;"Phone";1;"de";37;1
28;"Promo";87;0;"Phone";1;"sp";7;1
15;"Regular";28;0;"Computer";1;"en";73;0
23;"Regular";9;1;"Computer";0;"sp";31;0
14;"Premium";27;0;"Computer";1;"sp";15;0
20;"Regular";25,5;1;"Computer";0;"en";79;0
17;"Promo";20;0;"Tablet";0;"en";16;1
26;"Regular";29;0;"Computer";1;"en";91;1
18;"Regular";91;0;"Computer";1;"sp";41;0
19;"Regular";84;1;"Tablet";1;"de";11;0
12;"Promo";21;0;"Tablet";0;"en";92;0
23;"Promo";75;1;"Phone";0;"en";40;0
18;"Premium";97,5;1;"Phone";0;"sp";16;0
17;"Regular";8;0;"Computer";1;"en";54;0
24;"Promo";18;0;"Tablet";0;"en";67;1
21;"Regular";49,5;1;"Tablet";1;"en";48;0
22;"Promo";4;0;"Tablet";1;"sp";38;0
15;"Regular";51;1;"Phone";1;"en";40;0
12;"Promo";46,5;1;"Tablet";0;"sp";29;0
24;"Premium";70,5;1;"Tablet";0;"sp";75;0
12;"Regular";27;1;"Phone";1;"sp";2;0
11;"Promo";69;0;"Tablet";0;"en";88;0
21;"Promo";93;0;"Phone";1;"sp";89;0
17;"Regular";73;0;"Tablet";1;"sp";79;1
10;"Promo";13;0;"Phone";0;"sp";73;1
15;"Regular";50;0;"Computer";0;"de";56;1
11;"Regular";56;1;"Phone";0;"fr";19;0
16;"Premium";91,5;1;"Phone";0;"en";100;1
18;"Promo";73;1;"Tablet";1;"en";44;0
24;"Promo";91;0;"Computer";1;"en";4;0
18;"Regular";47;0;"Phone";1;"en";5;0
9;"Promo";90;0;"Computer";1;"sp";74;0
27;"Promo";1;0;"Computer";1;"en";46;0
15;"Promo";85;0;"Phone";0;"en";47;0
23;"Promo";70;0;"Phone";0;"sp";0;0
29;"Premium";42;0;"Phone";0;"en";80;0
27;"Promo";19;0;"Phone";0;"en";87;1
9;"Regular";94;1;"Tablet";0;"sp";54;0
27;"Premium";57;0;"Computer";1;"en";15;1
14;"Promo";84;1;"Phone";0;"en";2;1
9;"Promo";93;0;"Phone";1;"en";86;1
16;"Regular";54;0;"Phone";1;"sp";51;0
21;"Promo";29;0;"Phone";0;"sp";92;0
22;"Regular";49;0;"Computer";0;"en";6;1
11;"Regular";91;1;"Tablet";1;"en";69;1
28;"Promo";7;0;"Computer";0;"en";74;0
16;"Regular";38;0;"Tablet";1;"en";74;0
11;"Promo";15;0;"Phone";1;"sp";18;0
21;"Regular";83;0;"Phone";1;"en";88;0
10;"Promo";5;0;"Phone";0;"en";78;0
29;"Premium";65;1;"Phone";1;"en";62;0
10;"Regular";66;1;"Phone";0;"de";56;0
23;"Promo";51;0;"Tablet";0;"sp";33;1
7;"Promo";25;1;"Tablet";1;"en";66;0
25;"Premium";66;0;"Phone";1;"fr";35;0
26;"Regular";83;1;"Tablet";1;"en";61;1
18;"Promo";84;0;"Computer";0;"en";8;0
29;"Regular";0;1;"Computer";1;"sp";17;0
28;"Regular";99;0;"Phone";0;"sp";23;1
24;"Promo";82;0;"Phone";1;"fr";24;0
25;"Promo";59;0;"Computer";1;"en";64;0
29;"Premium";75;0;"Tablet";1;"en";84;1
14;"Premium";58;0;"Phone";0;"fr";89;0
18;"Premium";13;1;"Phone";0;"de";40;0
28;"Promo";34,5;1;"Computer";1;"de";82;0
14;"Promo";97;0;"Phone";1;"de";41;0
8;"Promo";45;0;"Phone";0;"sp";2;1
4;"Promo";81;0;"Phone";1;"en";98;1
18;"Promo";8;0;"Computer";1;"en";57;0
14;"Regular";54;0;"Tablet";1;"fr";89;0
13;"Regular";25;0;"Computer";1;"sp";88;0
19;"Promo";37;0;"Computer";0;"fr";89;0
27;"Regular";99;1;"Phone";0;"en";98;1
15;"Regular";18;0;"Phone";1;"fr";62;0
20;"Promo";64,5;1;"Computer";1;"sp";88;0
29;"Premium";11;0;"Tablet";0;"en";59;1
29;"Premium";95;0;"Phone";1;"sp";32;1
26;"Regular";41;1;"Computer";1;"en";23;0
10;"Promo";100;0;"Phone";1;"en";100;1
10;"Premium";76;1;"Phone";0;"sp";32;0
9;"Promo";29;0;"Tablet";1;"en";12;1
29;"Premium";55;0;"Phone";1;"en";16;1
18;"Regular";22;0;"Computer";1;"en";27;0
21;"Promo";49,5;1;"Phone";0;"sp";44;0
8;"Promo";94;1;"Phone";1;"en";59;0
29;"Promo";85;0;"Tablet";0;"en";58;1
28;"Regular";39;1;"Phone";0;"sp";82;0
21;"Regular";81;1;"Tablet";0;"fr";31;0
29;"Regular";61;0;"Computer";0;"en";15;1
21;"Promo";29;0;"Phone";1;"en";96;0
27;"Promo";103,5;1;"Computer";1;"de";74;0
14;"Promo";84;0;"Phone";0;"en";92;0
16;"Regular";73;0;"Computer";1;"sp";10;0
21;"Promo";66;0;"Phone";0;"en";72;1
9;"Promo";97;0;"Tablet";1;"en";82;0
24;"Regular";45;0;"Tablet";1;"sp";1;1
15;"Promo";35;0;"Phone";0;"en";96;0
4;"Promo";99;0;"Computer";1;"en";5;1
9;"Regular";42;0;"Phone";1;"fr";17;0
29;"Premium";55,5;1;"Computer";1;"en";36;0
26;"Regular";93;1;"Tablet";0;"fr";91;0
19;"Promo";30;1;"Phone";0;"fr";61;1
16;"Promo";52;0;"Tablet";0;"sp";67;0
13;"Regular";39;0;"Phone";1;"en";74;0
24;"Regular";90;1;"Computer";1;"de";47;0
15;"Promo";46;0;"Tablet";0;"sp";15;1
9;"Promo";88;0;"Tablet";1;"en";74;1
11;"Promo";65;0;"Phone";1;"en";51;0
5;"Promo";72;0;"Phone";0;"de";69;1
28;"Premium";28;0;"Tablet";0;"en";67;0
27;"Regular";26;0;"Computer";0;"sp";100;1
25;"Regular";23;0;"Computer";0;"sp";68;1
20;"Regular";51;0;"Phone";0;"sp";98;0
12;"Promo";48;0;"Phone";1;"en";45;1
29;"Premium";78;0;"Computer";0;"sp";84;1
22;"Promo";20;0;"Phone";0;"de";52;0
20;"Regular";39;0;"Phone";0;"en";76;0
24;"Promo";69;1;"Phone";1;"fr";97;1
29;"Premium";15;0;"Phone";1;"en";43;1
19;"Promo";15;0;"Tablet";0;"fr";63;1
25;"Promo";22;1;"Phone";1;"en";51;0
15;"Promo";2;1;"Phone";0;"sp";55;0
21;"Promo";58;0;"Phone";1;"en";88;0
18;"Promo";63;1;"Phone";1;"de";11;0
28;"Regular";70,5;1;"Computer";1;"fr";13;1
29;"Premium";45;0;"Phone";1;"sp";8;0
28;"Promo";34;0;"Computer";0;"sp";59;0
10;"Promo";48;1;"Tablet";1;"en";29;0
21;"Premium";87;1;"Computer";1;"en";59;0
23;"Regular";8;1;"Phone";1;"en";46;0
17;"Promo";72;0;"Computer";1;"sp";2;0
28;"Premium";1;0;"Computer";0;"fr";47;1
18;"Regular";89;0;"Computer";1;"sp";12;0
19;"Promo";93;1;"Tablet";0;"en";42;0
29;"Premium";19;0;"Phone";0;"sp";30;1
19;"Promo";37;0;"Phone";1;"sp";5;0
29;"Premium";4;0;"Tablet";0;"de";37;0
14;"Promo";48;0;"Computer";0;"en";33;0
17;"Regular";8;0;"Phone";0;"sp";100;0
14;"Promo";30;0;"Phone";0;"en";44;0
9;"Promo";37;0;"Phone";1;"en";36;0
23;"Promo";3;0;"Phone";0;"de";9;1
8;"Promo";68;1;"Phone";0;"de";83;0
29;"Premium";87;1;"Phone";0;"de";50;0
26;"Regular";51;0;"Phone";1;"en";94;0
28;"Premium";37,5;1;"Phone";1;"sp";45;0
6;"Promo";15;1;"Phone";0;"en";18;1
21;"Promo";51;0;"Computer";0;"en";58;0
29;"Premium";33;1;"Computer";1;"en";16;0
9;"Promo";12;1;"Tablet";1;"de";49;0
14;"Premium";61;0;"Computer";1;"sp";53;0
29;"Premium";9;1;"Phone";1;"en";64;1
22;"Promo";74;0;"Phone";1;"en";100;0
21;"Regular";48;0;"Phone";0;"en";35;1
17;"Regular";0;0;"Phone";0;"de";57;0
29;"Promo";5;1;"Tablet";1;"sp";63;0
4;"Promo";19;1;"Computer";1;"en";60;0
29;"Premium";117;1;"Computer";1;"en";99;0
16;"Premium";16;0;"Computer";0;"sp";85;1
21;"Promo";52;0;"Phone";1;"sp";18;0
27;"Regular";55;0;"Computer";1;"sp";86;1
29;"Premium";29;1;"Computer";0;"fr";56;0
20;"Regular";0;0;"Tablet";1;"sp";57;0
16;"Promo";40;0;"Phone";0;"en";74;1
9;"Promo";7,5;1;"Phone";1;"en";17;0
22;"Promo";63;0;"Computer";1;"en";79;0
26;"Premium";97;1;"Computer";0;"fr";30;0
16;"Regular";148,5;1;"Phone";0;"fr";83;0
21;"Promo";79;0;"Tablet";1;"sp";71;0
16;"Regular";17;0;"Computer";0;"sp";36;0
16;"Premium";57;1;"Computer";0;"en";47;0
16;"Regular";95;0;"Phone";1;"en";45;0
29;"Premium";12;0;"Phone";0;"en";55;1
18;"Promo";32;0;"Computer";1;"sp";91;0
13;"Regular";15;0;"Computer";1;"sp";93;0
28;"Promo";24;0;"Tablet";1;"en";92;1
22;"Promo";41;1;"Computer";1;"en";1;0
14;"Regular";59;1;"Phone";1;"fr";55;0
15;"Promo";22;0;"Computer";1;"en";84;0
13;"Regular";22,5;1;"Tablet";1;"sp";9;0
23;"Promo";4;0;"Tablet";1;"en";92;0
10;"Regular";40;1;"Computer";0;"en";7;1
23;"Regular";9;0;"Tablet";1;"en";74;0
15;"Promo";75;0;"Phone";0;"fr";58;1
22;"Regular";82;0;"Computer";0;"de";37;1
23;"Promo";71;0;"Tablet";0;"en";74;0
23;"Premium";20;1;"Phone";1;"en";19;0
11;"Promo";33;0;"Computer";0;"en";82;1
25;"Regular";56;0;"Phone";0;"de";77;1
23;"Regular";76;1;"Computer";1;"sp";51;1
10;"Regular";40,5;1;"Computer";1;"sp";39;0
10;"Regular";93;0;"Computer";0;"sp";43;0
15;"Regular";79,5;1;"Computer";1;"en";60;0
11;"Promo";150;1;"Computer";1;"en";42;0
29;"Premium";23;0;"Phone";1;"en";87;1
15;"Regular";88;0;"Computer";0;"fr";35;0
29;"Premium";52;0;"Tablet";0;"en";31;0
29;"Premium";21;1;"Tablet";0;"sp";64;0
20;"Promo";62;0;"Phone";1;"sp";87;0
29;"Premium";94;0;"Computer";0;"sp";57;0
18;"Regular";36;0;"Tablet";1;"sp";92;1
11;"Promo";93;0;"Phone";0;"en";2;0
24;"Promo";18;0;"Phone";1;"sp";51;1
21;"Premium";22;0;"Phone";0;"sp";12;1
16;"Promo";36;0;"Tablet";0;"en";25;0
29;"Regular";71;0;"Phone";1;"sp";21;0
18;"Promo";98;0;"Computer";1;"en";0;0
22;"Regular";40;0;"Phone";0;"en";99;1
28;"Regular";94;0;"Phone";1;"sp";14;0
9;"Promo";92;1;"Tablet";1;"sp";85;0
4;"Promo";30;0;"Phone";1;"sp";44;0
19;"Promo";52;1;"Computer";0;"sp";9;0
20;"Regular";54;1;"Phone";1;"en";19;0
22;"Promo";60;0;"Computer";0;"en";100;0
9;"Promo";17;1;"Phone";0;"en";98;1
29;"Premium";44;1;"Phone";0;"fr";52;0
27;"Promo";95;1;"Phone";0;"en";93;0
10;"Promo";7;0;"Tablet";1;"en";46;0
13;"Promo";98;0;"Tablet";1;"en";58;0
12;"Promo";6;1;"Tablet";1;"sp";50;0
21;"Promo";74;0;"Phone";0;"sp";3;0
14;"Promo";27;0;"Computer";0;"sp";97;1
11;"Promo";76;0;"Computer";1;"en";74;0
9;"Premium";69;1;"Computer";0;"en";51;0
18;"Promo";89;1;"Phone";1;"sp";49;0
22;"Promo";109,5;1;"Phone";1;"fr";93;0
12;"Premium";16,5;1;"Phone";1;"fr";68;0
17;"Promo";53;0;"Phone";0;"en";3;1
23;"Promo";61;0;"Tablet";0;"sp";68;0
23;"Regular";91,5;1;"Phone";0;"sp";77;0
13;"Regular";62;1;"Phone";1;"en";41;0
21;"Promo";98;1;"Tablet";1;"sp";81;0
29;"Premium";31;0;"Computer";0;"sp";62;1
19;"Promo";15;0;"Computer";0;"en";81;0
16;"Regular";1;0;"Tablet";0;"sp";73;1
23;"Promo";39;1;"Computer";1;"en";29;1
19;"Regular";63;0;"Computer";1;"sp";92;0
27;"Promo";70;0;"Tablet";0;"sp";93;0
27;"Promo";46;0;"Tablet";1;"en";67;0
20;"Promo";37;0;"Phone";0;"en";27;1
21;"Regular";90;0;"Tablet";0;"de";41;1
28;"Promo";33;0;"Tablet";0;"sp";27;0
26;"Premium";96;0;"Phone";1;"sp";86;1
16;"Regular";73;0;"Tablet";1;"en";94;0
21;"Regular";92;0;"Computer";1;"sp";48;0
12;"Regular";87;0;"Phone";1;"sp";77;0
22;"Promo";30;1;"Computer";1;"sp";78;1
12;"Regular";13,5;1;"Phone";1;"sp";87;0
23;"Regular";114;1;"Phone";0;"en";24;0
28;"Promo";62;0;"Phone";1;"de";70;0
6;"Promo";120;1;"Phone";0;"sp";77;0
29;"Premium";33;0;"Computer";0;"en";70;1
26;"Promo";15;1;"Tablet";1;"sp";62;0
9;"Promo";53;0;"Tablet";1;"sp";55;1
9;"Regular";39;0;"Phone";0;"de";86;1
20;"Promo";77;0;"Tablet";0;"en";99;1
29;"Premium";65;1;"Phone";0;"de";80;0
22;"Premium";51;0;"Tablet";1;"en";20;0
12;"Promo";64,5;1;"Phone";1;"fr";91;0
29;"Premium";71;0;"Phone";1;"en";14;1
15;"Promo";92;0;"Computer";0;"sp";75;0
27;"Regular";67;0;"Tablet";1;"de";46;1
29;"Promo";57;1;"Phone";0;"sp";36;0
23;"Promo";22;0;"Phone";1;"en";18;1
25;"Promo";135;1;"Phone";1;"en";38;0
14;"Regular";54;0;"Tablet";1;"de";37;1
11;"Regular";84;0;"Phone";1;"fr";68;0
19;"Promo";30;1;"Computer";1;"de";51;0
25;"Regular";48;0;"Phone";0;"en";10;1
21;"Promo";68;0;"Computer";0;"en";23;0
11;"Promo";4;0;"Tablet";0;"en";90;1
25;"Promo";67;1;"Phone";0;"en";91;1
18;"Regular";61;0;"Tablet";0;"en";34;0
22;"Premium";8;1;"Phone";1;"en";17;1
21;"Regular";17;0;"Phone";0;"sp";24;1
23;"Regular";82;1;"Computer";1;"sp";69;1
10;"Promo";88;1;"Tablet";0;"en";71;0
16;"Promo";72;1;"Computer";0;"sp";69;0
4;"Promo";11;1;"Computer";1;"en";69;0
8;"Promo";49,5;1;"Phone";1;"en";51;0
18;"Regular";92;1;"Tablet";1;"en";72;1
13;"Promo";66;1;"Phone";1;"sp";73;0
11;"Promo";41;1;"Computer";1;"en";57;0
21;"Premium";38;1;"Computer";0;"en";38;0
16;"Promo";77;1;"Tablet";1;"en";70;1
11;"Regular";61;0;"Computer";1;"sp";22;1
15;"Premium";7;0;"Phone";1;"sp";38;0
21;"Promo";57;0;"Phone";1;"en";22;0
26;"Premium";115,5;1;"Phone";1;"de";67;1
22;"Promo";51;0;"Computer";0;"en";50;0
13;"Regular";0;1;"Tablet";0;"en";21;1
11;"Promo";112,5;1;"Phone";1;"de";54;0
26;"Promo";78;0;"Computer";0;"en";54;1
18;"Promo";57;0;"Tablet";1;"sp";52;1
19;"Promo";33;0;"Tablet";1;"en";87;1
5;"Promo";10,5;1;"Phone";0;"fr";43;0
29;"Premium";32;0;"Phone";1;"en";27;0
23;"Promo";30;0;"Computer";1;"en";48;0
13;"Premium";41;1;"Computer";1;"fr";29;0
16;"Regular";47;0;"Computer";1;"en";44;1
15;"Promo";84;0;"Phone";0;"en";27;0
22;"Promo";60;0;"Phone";0;"de";98;0
17;"Regular";58;0;"Phone";0;"en";19;1
21;"Promo";5;0;"Tablet";1;"en";4;0
23;"Promo";78;1;"Computer";1;"sp";90;0
17;"Promo";40,5;1;"Phone";0;"sp";6;1
22;"Premium";82;1;"Computer";1;"en";71;1
29;"Premium";82;0;"Computer";0;"de";17;1
29;"Promo";16,5;1;"Tablet";1;"en";42;0
18;"Promo";42;1;"Phone";1;"en";26;0
22;"Regular";21;0;"Computer";0;"en";74;0
29;"Premium";69;1;"Phone";0;"sp";73;1
29;"Premium";16,5;1;"Phone";0;"en";86;0
8;"Promo";80;1;"Phone";1;"fr";49;0
29;"Premium";42;1;"Tablet";0;"de";86;0
29;"Promo";46,5;1;"Computer";0;"en";45;0
24;"Promo";50;0;"Phone";0;"sp";64;1
29;"Premium";14;1;"Tablet";0;"fr";94;1
18;"Premium";49;0;"Phone";1;"en";98;0
29;"Regular";56;0;"Tablet";1;"sp";43;1
19;"Promo";18;0;"Tablet";1;"en";11;0
29;"Premium";67;0;"Tablet";0;"en";73;1
29;"Regular";51;0;"Phone";0;"de";19;1
29;"Premium";117;1;"Phone";0;"en";73;0
21;"Promo";7;1;"Phone";0;"sp";56;0
24;"Regular";4;1;"Computer";0;"fr";52;0
26;"Regular";150;1;"Phone";1;"en";48;1
6;"Promo";81;0;"Computer";1;"en";61;0
6;"Promo";47;0;"Phone";0;"fr";27;1
13;"Promo";69;0;"Tablet";1;"sp";66;1
18;"Regular";41;0;"Phone";1;"en";97;0
15;"Premium";84;1;"Phone";1;"fr";30;0
29;"Premium";7;0;"Phone";1;"sp";39;0
21;"Promo";51;0;"Computer";0;"en";40;0
29;"Premium";98;0;"Computer";0;"sp";64;1
22;"Promo";18;0;"Computer";1;"en";91;0
23;"Promo";48;0;"Tablet";0;"sp";86;0
15;"Promo";92;0;"Phone";1;"en";84;1
10;"Premium";54;0;"Phone";1;"en";39;1
25;"Regular";105;1;"Tablet";1;"en";81;0
24;"Promo";30;0;"Tablet";0;"sp";8;0
25;"Premium";44;0;"Phone";1;"en";27;0
26;"Regular";68;0;"Phone";1;"en";65;0
15;"Promo";82;0;"Computer";1;"sp";33;1
20;"Promo";21;1;"Tablet";1;"sp";46;0
19;"Premium";25;1;"Phone";1;"sp";6;0
12;"Regular";18;0;"Tablet";0;"en";54;0
19;"Promo";57;0;"Tablet";1;"sp";24;0
16;"Regular";51;0;"Phone";1;"en";49;0
9;"Regular";3;0;"Phone";0;"de";87;0
19;"Promo";42;1;"Phone";0;"en";5;0
5;"Promo";41;0;"Computer";1;"en";6;0
19;"Regular";26;0;"Phone";0;"sp";97;0
22;"Promo";78;0;"Phone";1;"fr";27;1
16;"Regular";25;1;"Computer";1;"sp";98;0
8;"Promo";56;0;"Computer";0;"de";26;0
24;"Regular";75;1;"Computer";0;"sp";50;0
13;"Regular";48;1;"Tablet";0;"en";7;1
18;"Regular";109,5;1;"Phone";1;"en";23;0
29;"Premium";37;0;"Tablet";0;"en";93;1
13;"Promo";87;1;"Phone";0;"sp";52;0
6;"Promo";74;0;"Phone";1;"sp";45;0
20;"Promo";92;0;"Phone";0;"en";91;1
24;"Promo";43;0;"Phone";0;"en";44;1
11;"Premium";10;0;"Phone";1;"en";65;0
25;"Promo";42;1;"Phone";0;"en";49;0
19;"Promo";42;0;"Computer";0;"en";57;0
21;"Regular";38;0;"Phone";0;"en";43;1
29;"Premium";100;0;"Tablet";0;"en";0;1
13;"Promo";100,5;1;"Phone";1;"en";87;0
23;"Promo";66;0;"Phone";1;"en";85;0
10;"Promo";73;0;"Phone";0;"en";97;1
29;"Premium";100;0;"Tablet";1;"en";23;0
9;"Regular";45;0;"Tablet";1;"fr";24;1
14;"Promo";45;0;"Computer";1;"en";40;1
11;"Promo";18;1;"Phone";0;"en";55;1
10;"Promo";35;0;"Tablet";1;"sp";7;0
17;"Premium";5;0;"Tablet";0;"en";9;1
12;"Regular";24;0;"Computer";0;"en";7;1
19;"Promo";78;1;"Computer";0;"sp";63;0
22;"Regular";126;1;"Phone";0;"sp";29;0
25;"Promo";59;0;"Phone";0;"fr";33;0
26;"Promo";68;0;"Tablet";1;"sp";87;0
29;"Premium";82;0;"Phone";0;"sp";77;1
10;"Promo";5;0;"Phone";1;"sp";9;0
14;"Premium";2;1;"Phone";1;"fr";34;1
23;"Regular";90;0;"Computer";0;"de";72;1
8;"Promo";97;0;"Phone";0;"sp";39;0
12;"Promo";11;0;"Phone";1;"en";23;0
21;"Premium";51;1;"Phone";0;"en";64;1
17;"Promo";24;1;"Computer";0;"sp";42;0
23;"Promo";19;1;"Tablet";0;"en";80;1
8;"Promo";90;1;"Computer";1;"en";43;0
16;"Regular";12;0;"Computer";1;"en";56;0
28;"Regular";81;0;"Phone";1;"en";91;0
